47;21;Mankind EURL (mankind-vr.com);mankind-vr.com;10/02/2022;https://docs.google.com/document/d/1ZmG83LUWF8xVHJBzl0BKppsTgKMLI99cW8xk03JKZ3Q/edit;https://docs.google.com/document/d/1ZmG83LUWF8xVHJBzl0BKppsTgKMLI99cW8xk03JKZ3Q/edit;https://lookerstudio.google.com/reporting/234f56e8-de94-4c6b-8df9-3ed694dbed70;;;
48;21;MINI CLEBS;;10/02/2022;https://docs.google.com/document/d/13zA3QBXV6CqAQPQwnQcZM8v84LhTsPQb5QQRu5x2ugM/edit?usp=sharing;https://docs.google.com/document/d/13zA3QBXV6CqAQPQwnQcZM8v84LhTsPQb5QQRu5x2ugM/edit?usp=sharing;;;;
49;18;Neogies;;10/02/2022;https://docs.google.com/document/d/11QkJIvgq8GmzOdkSqoQcVX6JdJNAXbOG2l7j-SesMuk/edit?usp=sharing;https://docs.google.com/document/d/11QkJIvgq8GmzOdkSqoQcVX6JdJNAXbOG2l7j-SesMuk/edit?usp=sharing;;;;
50;18;Ouest Lyonnais Climatisation Plomberie;;10/02/2022;https://docs.google.com/document/d/1oSDZuqdlrFrOz_pUUEFcUETP5Iq6LRp-f2T0EpUKPmE/edit?usp=sharing;https://docs.google.com/document/d/1oSDZuqdlrFrOz_pUUEFcUETP5Iq6LRp-f2T0EpUKPmE/edit?usp=sharing;;;;
51;21;Pallier (terreetfeuenergie.fr);terreetfeuenergie.fr;10/02/2022;https://docs.google.com/document/d/1XHFXehbc43xnmvrMnPfH1T7vEqhM71NwUyJpXMXUMWo/edit?usp=sharing;https://docs.google.com/document/d/1XHFXehbc43xnmvrMnPfH1T7vEqhM71NwUyJpXMXUMWo/edit?usp=sharing;;;;
52;21;PREMIER PLAN;;10/02/2022;https://docs.google.com/document/d/1uWFpzvRJ6jGmDyN0VvLeUv92SrzNONMP1L6jSa2w4W8/edit?usp=sharing;https://docs.google.com/document/d/1uWFpzvRJ6jGmDyN0VvLeUv92SrzNONMP1L6jSa2w4W8/edit?usp=sharing;;;;
53;18;Présence France (agence-presence.fr);agence-presence.fr;10/02/2022;https://docs.google.com/document/d/1O1IO9QGjY0NKpTRf95D56LG8Mw4mPpLJuJmuJIHqBKo/edit;https://docs.google.com/document/d/1O1IO9QGjY0NKpTRf95D56LG8Mw4mPpLJuJmuJIHqBKo/edit;;;https://lookerstudio.google.com/reporting/11672256-4962-49aa-afa6-139d537da488;
54;18;Prevact;;10/02/2022;https://docs.google.com/document/d/1LFJ21a002wtzozVgznUe0qYNOpQpxZvH64n2EDEXNW8/edit?usp=sharing;https://docs.google.com/document/d/1LFJ21a002wtzozVgznUe0qYNOpQpxZvH64n2EDEXNW8/edit?usp=sharing;;;;
55;21;QUICK SYSTEMES;;10/02/2022;https://docs.google.com/document/d/1rHuQEIQ06uT-Am6oXq0wXcKcKaBqSrU3zqyK6Rlwqqs/edit?usp=sharing;https://docs.google.com/document/d/1rHuQEIQ06uT-Am6oXq0wXcKcKaBqSrU3zqyK6Rlwqqs/edit?usp=sharing;;;;
56;21;RENAPUR FRANCE;;10/02/2022;https://docs.google.com/document/d/1OWOGm8qbEhEI6G0Pjnk83i4pjyCh--pyFemG1SAGS4A/edit?usp=sharing;https://docs.google.com/document/d/1OWOGm8qbEhEI6G0Pjnk83i4pjyCh--pyFemG1SAGS4A/edit?usp=sharing;;;;
57;21;"SAE FRANCE (terrain-multisport-citystade.com; equipementsportif.fr)";"terrain-multisport-citystade.com; equipementsportif.fr";10/02/2022;https://docs.google.com/document/d/1c5FQRojmLtMDcRy6g0cbZZhqjD2HMQVMCEPPIpIu9Fg/edit?usp=sharing;https://docs.google.com/document/d/1c5FQRojmLtMDcRy6g0cbZZhqjD2HMQVMCEPPIpIu9Fg/edit?usp=sharing;;;;
58;18;SANRIVAL JARDIN;;10/02/2022;https://docs.google.com/document/d/1EYh1wknQDSqlbQePSzU7CnujtqUf6FcE7Pe9Da5SHoU/edit?usp=sharing;https://docs.google.com/document/d/1EYh1wknQDSqlbQePSzU7CnujtqUf6FcE7Pe9Da5SHoU/edit?usp=sharing;;;;
59;18;SARL Jean Michel Dobel;;10/02/2022;https://docs.google.com/document/d/1uEkppDoiZFGHNRjKC6LLa6Vzlh0Zw6fNKenDvk_CNG8/edit;https://docs.google.com/document/d/1uEkppDoiZFGHNRjKC6LLa6Vzlh0Zw6fNKenDvk_CNG8/edit;;;;
60;18;SARL Solution Système Peinture;;10/02/2022;https://docs.google.com/document/d/1cRGsCrE7mDIgvP-xZQVERZ3t36Dnk_u-hrTeZ6W4yrk/edit?usp=sharing;https://docs.google.com/document/d/1cRGsCrE7mDIgvP-xZQVERZ3t36Dnk_u-hrTeZ6W4yrk/edit?usp=sharing;;;;
61;18;SASU M.A.H;;10/02/2022;https://docs.google.com/document/d/1KuYOfgi3lbqxYj3aFHkGSSdwWxhcrx5xZPniQ2qkXw4/edit;https://docs.google.com/document/d/1KuYOfgi3lbqxYj3aFHkGSSdwWxhcrx5xZPniQ2qkXw4/edit;;;;
62;18;Selarl Hingrez - Michel - Bayon;;10/02/2022;https://docs.google.com/document/d/14PnvgrOTzfIHhemaQDueimCp9Co8mslqXd2_FHHjA-E/edit?usp=sharing;https://docs.google.com/document/d/14PnvgrOTzfIHhemaQDueimCp9Co8mslqXd2_FHHjA-E/edit?usp=sharing;;;;
63;18;Serge Magner Traiteur;;10/02/2022;https://docs.google.com/document/d/1RkoQgClp2VGkCLUxfPFAzAMW2EYPRX1fH5q5q1y4cuM/edit?usp=sharing;https://docs.google.com/document/d/1RkoQgClp2VGkCLUxfPFAzAMW2EYPRX1fH5q5q1y4cuM/edit?usp=sharing;;;;
64;18;Skandys;;10/02/2022;https://docs.google.com/document/d/1tRnoHCAHQA8pCat6cLGqbFIwkx69MwklZQV8ECZrH-8/edit?usp=sharing;https://docs.google.com/document/d/1tRnoHCAHQA8pCat6cLGqbFIwkx69MwklZQV8ECZrH-8/edit?usp=sharing;;;;
65;17;STEPHANIE COHEN (sc-avocat.com);sc-avocat.com;10/02/2022;https://docs.google.com/document/d/1WOgKbskQkLJeoqfNvZKO3dlwdgu4OPAKtqaz1mhhMoA/edit;https://docs.google.com/document/d/1WOgKbskQkLJeoqfNvZKO3dlwdgu4OPAKtqaz1mhhMoA/edit;;;;
66;18;Toro Distribution;;10/02/2022;https://docs.google.com/document/d/1070rqrAXJLXJbKwi5e8JkqtH1drdrkqhLhMxD9GFyLQ/edit;https://docs.google.com/document/d/1070rqrAXJLXJbKwi5e8JkqtH1drdrkqhLhMxD9GFyLQ/edit;;;;
67;18;Visual Image (visualimage.fr);visualimage.fr;10/02/2022;https://docs.google.com/document/d/14bjP9Q-sA8CSUgarrYlaYcLFc_CEB3YMDw7TKIIBsWo/edit;https://docs.google.com/document/d/14bjP9Q-sA8CSUgarrYlaYcLFc_CEB3YMDw7TKIIBsWo/edit;;;;
68;17;Zeitoun Avocat;;10/02/2022;https://docs.google.com/document/d/1F4a-JX-qqyfMS7-MrtOopRUPxzChmPwss-sFDCP6Iew/edit?usp=sharing;https://docs.google.com/document/d/1F4a-JX-qqyfMS7-MrtOopRUPxzChmPwss-sFDCP6Iew/edit?usp=sharing;;;;
69;21;Arcadeo;;16/02/2022;https://docs.google.com/document/d/1fRGbfWy1jv39yUMP0l-iFDYJg6JBbxeGNYcUntOg0vU/edit?usp=sharing;https://docs.google.com/document/d/1fRGbfWy1jv39yUMP0l-iFDYJg6JBbxeGNYcUntOg0vU/edit?usp=sharing;;;;
70;21;Transfert Ma VHS;;28/02/2022;https://docs.google.com/document/d/1OYN92o7fu7Kqq1LqDGQl8XvJppxcYnKJprLA6Fp36hA/edit;https://docs.google.com/document/d/1OYN92o7fu7Kqq1LqDGQl8XvJppxcYnKJprLA6Fp36hA/edit;;;;
71;18;BeCad;;03/03/2022;https://docs.google.com/document/d/1-asdBiewsMXowsTkxs96aOXgbqOyHqFJgutFO7dXpzw/edit?usp=sharing;https://docs.google.com/document/d/1-asdBiewsMXowsTkxs96aOXgbqOyHqFJgutFO7dXpzw/edit?usp=sharing;;;;
72;21;Pole Dance Marseille;;03/03/2022;https://docs.google.com/document/d/1BT77dZz8E8F1jN5JDDE5T3zFc0X-CPISYa-1E_CwCpA/edit?usp=sharing;https://docs.google.com/document/d/1BT77dZz8E8F1jN5JDDE5T3zFc0X-CPISYa-1E_CwCpA/edit?usp=sharing;;;;
73;21;CFA Commerce et Services;;11/04/2022;https://docs.google.com/document/d/1H1AsDfP4l5DJorZsVddEWn4lBEPEkGUGhVe0d1OnedQ/edit?usp=sharing;https://docs.google.com/document/d/1H1AsDfP4l5DJorZsVddEWn4lBEPEkGUGhVe0d1OnedQ/edit?usp=sharing;;;;
74;21;Space 2 Scan;;06/05/2022;https://docs.google.com/document/d/17EfLMAacFJ8E2NlXyTsUYI-Ic4iJcmuF_loAaCKHCYo/edit?usp=sharing;https://docs.google.com/document/d/17EfLMAacFJ8E2NlXyTsUYI-Ic4iJcmuF_loAaCKHCYo/edit?usp=sharing;;;;
75;18;Esprit Composite;;08/06/2022;https://docs.google.com/document/d/1PMNMH2LsgRdPG10OlrRFw0yqHIgAf1g0Q1-2nbAUhvg/edit;https://docs.google.com/document/d/1PMNMH2LsgRdPG10OlrRFw0yqHIgAf1g0Q1-2nbAUhvg/edit;;;;
76;18;Ledbleu;;24/06/2022;https://docs.google.com/document/d/17RAVIQ7BZdYZ4w28tzi06dCjbUrO_9eUWXhXja_lNCo/edit?usp=sharing;https://docs.google.com/document/d/17RAVIQ7BZdYZ4w28tzi06dCjbUrO_9eUWXhXja_lNCo/edit?usp=sharing;;;;
77;18;Axxo Forst;;06/07/2022;https://docs.google.com/document/d/1e-jYin4qofTuoqjBdjmuCUqJnPXg0GVbeTqLnGnuy3g/edit?usp=sharing;https://docs.google.com/document/d/1e-jYin4qofTuoqjBdjmuCUqJnPXg0GVbeTqLnGnuy3g/edit?usp=sharing;;;;
78;18;Prevent'Eure;;06/07/2022;https://docs.google.com/document/d/1luV7uiuz0yg3qfJZKa3He3GzM9HiJVNCNmI2Damt5dk/edit;https://docs.google.com/document/d/1luV7uiuz0yg3qfJZKa3He3GzM9HiJVNCNmI2Damt5dk/edit;;;;
79;21;Rapidox;;12/07/2022;https://docs.google.com/document/d/1odJfgNRMZU0uGHde0XBYuYdjjriyqoHIBqH1YyrYdL0/edit?usp=sharing;https://docs.google.com/document/d/1odJfgNRMZU0uGHde0XBYuYdjjriyqoHIBqH1YyrYdL0/edit?usp=sharing;;;;
80;21;LLD Drive France (autokarting.com/mymakedesign.com);autokarting.com/mymakedesign.com;13/07/2022;https://docs.google.com/document/d/1vWS2s8gxae9Nmpgxa5JBahn3JzI0LP3eOUiyK3pxbxg/edit?usp=sharing;https://docs.google.com/document/d/1vWS2s8gxae9Nmpgxa5JBahn3JzI0LP3eOUiyK3pxbxg/edit?usp=sharing;;;;
81;18;Volkano (mongabiondiscount.com);mongabiondiscount.com;15/07/2022;https://docs.google.com/document/d/1bie3xXiRmRiczNnKass4KePf9lU-Zmb2dvo1bwCh3uA/edit?usp=sharing;https://docs.google.com/document/d/1bie3xXiRmRiczNnKass4KePf9lU-Zmb2dvo1bwCh3uA/edit?usp=sharing;https://lookerstudio.google.com/reporting/eeeb1fd1-4cff-4847-9354-88da729500e9;;;
82;18;KRISTODAV (carrement-victoire.com);carrement-victoire.com;28/07/2022;https://docs.google.com/document/d/1LwmIA_Be4K7vJ4w0SxDY2td8JOdMLC8svdBpwDcBgmk/edit?usp=sharing;https://docs.google.com/document/d/1LwmIA_Be4K7vJ4w0SxDY2td8JOdMLC8svdBpwDcBgmk/edit?usp=sharing;;;;
83;18;Synergys Technologies;;29/07/2022;https://docs.google.com/document/d/1KIUeuYQ3t5aAkuBMSySw97tkKu7-02kxB5DNWMI60zo/edit?usp=sharing;https://docs.google.com/document/d/1KIUeuYQ3t5aAkuBMSySw97tkKu7-02kxB5DNWMI60zo/edit?usp=sharing;;;;
84;21;Vedaworld (manourrituremasante.org);manourrituremasante.org;13/09/2022;https://docs.google.com/document/d/1eRvXBzCLb3hpz28JEvEbgCayO6ZBwPkSBNqESp-8IOQ/edit?usp=sharing;https://docs.google.com/document/d/1eRvXBzCLb3hpz28JEvEbgCayO6ZBwPkSBNqESp-8IOQ/edit?usp=sharing;;;;
85;18;Tetra Structure;;03/10/2022;https://docs.google.com/document/d/1m0kSecdXtZr0TwKICflkuNItHW3Tjg0P1NLGyhhTyaY/edit?usp=sharing;https://docs.google.com/document/d/1m0kSecdXtZr0TwKICflkuNItHW3Tjg0P1NLGyhhTyaY/edit?usp=sharing;;;;
86;18;Accus Plus;;06/10/2022;https://docs.google.com/document/d/1_vM8CFKWyPy8kwS_c7GF6SlzS0eRvfiU4F0rRZCOhuk/edit;https://docs.google.com/document/d/1_vM8CFKWyPy8kwS_c7GF6SlzS0eRvfiU4F0rRZCOhuk/edit;;;;
87;20;ACTIV’CONSULTING (activvae.com);activvae.com;12/10/2022;https://docs.google.com/document/d/1fzz_8mgSvF8hMFFcbbop4WQpoophkBUqPGnsRjOWt9s/edit;https://docs.google.com/document/d/1fzz_8mgSvF8hMFFcbbop4WQpoophkBUqPGnsRjOWt9s/edit;;;;
88;18;Happyou (happyce.fr & happy-compta.fr);happyce.fr et happy-compta.fr;14/10/2022;https://docs.google.com/document/d/1kXrR_I8Tvvii32N5PERoLdC2Yhb6uwEWytlQ3dVfmSU/edit;https://docs.google.com/document/d/1kXrR_I8Tvvii32N5PERoLdC2Yhb6uwEWytlQ3dVfmSU/edit;;;;
89;21;MON ESSENTIEL (marobemonessentiel.fr);marobemonessentiel.fr;14/10/2022;https://docs.google.com/document/d/1NU-892T2YsWDSMOzQBVUrNF77bUfH5hywZ0_GdtXg0I/edit?usp=sharing;https://docs.google.com/document/d/1NU-892T2YsWDSMOzQBVUrNF77bUfH5hywZ0_GdtXg0I/edit?usp=sharing;;;;
90;21;EDAIC;;27/10/2022;https://docs.google.com/document/d/1ZGAnXa7YIdLAICVGfPcO0jbJErPYmxs3_kcliThfTgY/edit;https://docs.google.com/document/d/1ZGAnXa7YIdLAICVGfPcO0jbJErPYmxs3_kcliThfTgY/edit;;;;
91;18;PRISCA LONN (podologue-lonn.com);podologue-lonn.com;27/10/2022;https://docs.google.com/document/d/1jYGZJgzaZnMUKfhk3AmlslMLvSG8TvYTcoAnYzj_gKM/edit?usp=sharing;https://docs.google.com/document/d/1jYGZJgzaZnMUKfhk3AmlslMLvSG8TvYTcoAnYzj_gKM/edit?usp=sharing;;;;
92;18;Oise Environnement Travaux Publics;;18/11/2022;https://docs.google.com/document/d/1sTp8RkPCB8MED1D11OUxyWej2nDjE9OIMnald_dpXC8/edit;https://docs.google.com/document/d/1sTp8RkPCB8MED1D11OUxyWej2nDjE9OIMnald_dpXC8/edit;;;;
93;18;SAS PARADOXE (paradox-vr.fr);paradox-vr.fr;18/11/2022;https://docs.google.com/document/d/1r_Ey2jh0tIKVUjDPIAn8LMuN2ITz2fIm4QUD2-ZTso8/edit?usp=sharing;https://docs.google.com/document/d/1r_Ey2jh0tIKVUjDPIAn8LMuN2ITz2fIm4QUD2-ZTso8/edit?usp=sharing;;;;
94;21;EMASOLAR;;09/12/2022;https://docs.google.com/document/d/1tA6rAhY-FKxhsjSqDaDddriaq9UCe1EKpjoMoU0Leuo/edit?usp=sharing;https://docs.google.com/document/d/1tA6rAhY-FKxhsjSqDaDddriaq9UCe1EKpjoMoU0Leuo/edit?usp=sharing;;;;
95;18;GLOB'AL EVENTS (sport-fit-shop.fr);sport-fit-shop.fr;09/12/2022;https://docs.google.com/document/d/14p1BlXCQIGyz_u5VD8aWn_bHkpk1NduPLDwka3-iIiI/edit?usp=sharing;https://docs.google.com/document/d/14p1BlXCQIGyz_u5VD8aWn_bHkpk1NduPLDwka3-iIiI/edit?usp=sharing;https://lookerstudio.google.com/reporting/0d091ffa-8572-4fd6-bc3d-02a065b37f3d;;;
96;20;Frédérique Gousse (shaktymooniyoga.com);shaktymooniyoga.com;23/12/2022;https://docs.google.com/document/d/1cVwomNeT-swNAFXZ1piRicNL_7F0nM3l5D4WVFH56kQ/edit;https://docs.google.com/document/d/1cVwomNeT-swNAFXZ1piRicNL_7F0nM3l5D4WVFH56kQ/edit;https://lookerstudio.google.com/reporting/e5341af4-3ae0-4490-abf9-2971fb294842;;;
97;20;JE PENSE AUX FLEURS;;04/01/2023;https://docs.google.com/document/d/1VLExx9x37lY4latF0_gx3Bw_wwHSUUaPqZEyhQy8JAk/edit?usp=sharing;https://docs.google.com/document/d/1VLExx9x37lY4latF0_gx3Bw_wwHSUUaPqZEyhQy8JAk/edit?usp=sharing;;;;
98;21;Luz Aventure (saut-elastique-luz.com);saut-elastique-luz.com;18/01/2023;https://docs.google.com/document/d/1qZUzVE_myCW2Xj4U9WPIsIGd9jv0UVoidiIXsCdSopc/edit;https://docs.google.com/document/d/1qZUzVE_myCW2Xj4U9WPIsIGd9jv0UVoidiIXsCdSopc/edit;;;;
